bases_id,title,public_url,description,keywords,author,og_title,og_type,og_url,og_image,og_site_name,og_description
375,DAYS,http://days-project.jp/,著者安田剛士。2013年から週刊少年マガジンに連載中の本格派高校サッカー漫画「DAYS」。TVアニメ化決定！,"DAYS,マガジン,週刊,安田剛士,講談社,ポニーキャニオン,漫画,アニメ",,TVアニメ「DAYS」公式サイト,website,http://days-project.jp/,http://days-project.jp//images/omg.png,,
376,Rewrite,http://www.rewrite-anime.tv/,TVアニメ「Rewrite（リライト）」公式サイト,"Rewrite,リライト,Key,ビジュアルアーツ,天衝,田中ロミオ,樋上いたる,アニプレックス",VisualArt's/Key/Rewrite Project,TVアニメ「Rewrite」公式サイト,website,http://www.rewrite-anime.tv/,http://www.rewrite-anime.tv/og.png,TVアニメ「Rewrite」公式サイト,「Rewrite（リライト）」2016年7月2日よりTOKYO MX・MBS・BS11ほかにて放送開始
377,アルスラーン戦記 風塵乱舞,http://arslan.jp/2/,"2016年7月より毎週日曜午後5時 MBS/TBS系全国28局ネットにてTVアニメ新シリーズ突撃開始!!ひとりの少年が、志を共にした仲間たちと成長していく姿をドラマティックに描く「アルスラーン戦記」人々を魅了し続けてやまない王太子・アルスラーンの「王都奪還」の物語が、再びアニメーションで躍動する！","別冊少年マガジン,別マガ,講談社,荒川弘,田中芳樹,アルスラーン,ダリューン,ナルサス,エラム,ギーヴ,ファランギース,ヒルメス,藍井エイル,Kalafina,2期,２期,",,アニメ「アルスラーン戦記 風塵乱舞」公式サイト,website,http://www.arslan.jp/2/,http://www.arslan.jp/2/core_sys/images/others/og/og_img.png,アニメ「アルスラーン戦記 風塵乱舞」公式サイト,2016年7月より毎週日曜午後5時 MBS/TBS系全国28局ネットにてTVアニメ新シリーズ突撃開始!!
378,テイルズ オブ ゼスティリア ザ クロス,http://toz-thex-anime.tales-ch.jp/,TVアニメ「テイルズ オブ ゼスティリア ザ クロス」公式サイト,"テイルズ オブ ゼスティリア ザ クロス,ゼスティリア,テイルズ,Zestiria,TOZ,Tales",,,website,http://toz-thex-anime.tales-ch.jp/,http://toz-thex-anime.tales-ch.jp/jp/wp-content/themes/toz-x/images/twcard.png,テイルズ オブ ゼスティリア ザ クロス,TVアニメ「テイルズ オブ ゼスティリア ザ クロス (Tales of Zestiria the X)」公式サイト
379,orange,http://orange-anime.com/,"未来の涙が、私を変えてくれた。シリーズ累計発行部数470万部突破の青春SFコミック『orange』TVアニメ好評放送中。","orange,オレンジ",,,,,,,
380,斉木楠雄のΨ難,http://www.saikikusuo.com/,,,,,,,,,
381,ばなにゃ,http://www.bananya-anime.com/,ばなにゃ、TVアニメ化決定！,"ばなにゃ,ばなな,アニメ,公式,グッズ,にゃんこ",,TVアニメばなにゃ公式ホームページ,website,http://www.bananya-anime.com/,,TVアニメばなにゃ公式ホームページ,ばなにゃ、TVアニメ化決定！
382,NEW GAME!,http://newgame-anime.com/,青葉が高校を卒業して、入社したのはゲーム会社！小学生の頃大好きだったゲームを作った人が会社の先輩で…。芳文社「まんがタイムきららキャラット」の大人気作品が待望のTVアニメ化決定！​,,,,,,,,
383,SHOW BY ROCK!!(ショウバイロック!!) しょ～と!!,http://showbyrock-anime.com/short/,,,,,,,,,
384,甘々と稲妻,http://www.amaama.jp/,TVアニメ「甘々と稲妻」の公式ウェブサイトです。人気漫画「甘々と稲妻」が2016年7月よりTVアニメ放送決定！,,,TVアニメ「甘々と稲妻」公式ウェブサイト,website,http://amaama.jp,http://amaama.jp/images/ogp.png,,TVアニメ「甘々と稲妻」の公式ウェブサイトです。人気漫画「甘々と稲妻」が2016年7月よりTVアニメ放送決定！
385,D.Gray-man HALLOW,http://dgrayman-anime.com/,破壊者か。救済者か。TVアニメ「D.Gray-man HALLOW」2016.7.4発動,"D.Gray-man, ディー・グレイマン, HALLOW, 星野桂, ジャンプSQ, 集英社, 村瀬歩, 立花慎之介, トムス・エンタテインメント, あにてれ, テレビ東京",,TVアニメ「D.Gray-man HALLOW」,website,http://dgrayman-anime.com/,http://dgrayman-anime.com/og_image.jpg,TVアニメ「D.Gray-man HALLOW」公式サイト,破壊者か。救済者か。TVアニメ「D.Gray-man HALLOW」2016.7.4発動
386,タブー・タトゥー,http://tabootattoo-anime.com/,真じろうが贈る「スタイリッシュ異能バトル」がついにアニメ化！TVアニメ「タブー・タトゥー」2016年7月放送開始！,"タブー・タトゥー,TABOO TATTOO,真じろう,渡部高志,長谷川眞也,J.C.STAFF,異能バトル,月刊コミックアライブ",,TVアニメ「タブー・タトゥー」公式サイト,website,http://tabootattoo-anime.com,http://tabootattoo-anime.com/images/ogp2.png,TVアニメ「タブー・タトゥー」公式サイト,真じろうが贈る「スタイリッシュ異能バトル」がついにアニメ化！TVアニメ「タブー・タトゥー」2016年7月放送開始！
387,腐男子高校生活,http://www.dreamcreation.co.jp/fudanshi/,アニメ 「腐男子高校生活」 公式サイト。2016年7月より放送・配信開始！,,,,,,,,
388,SERVAMP‐サーヴァンプ‐,http://www.servamp.jp/,「月刊コミックジーン」連載、田中ストライクの人気コミック「SERVAMP‐サーヴァンプ‐」が2016年7月よりTVアニメ化！,"SERVAMP,サーヴァンプ,田中ストライク,コミックジーン,寺島拓篤,梶裕貴,下野紘,堀江一眞,城田真昼,クロ,有栖院御園,スノウリリイ",,TVアニメ「SERVAMP‐サーヴァンプ‐」公式サイト,website,http://www.servamp.jp,http://www.servamp.jp/servamp.jpg,TVアニメ「SERVAMP‐サーヴァンプ‐」公式サイト,「月刊コミックジーン」連載、田中ストライクの人気コミック「SERVAMP‐サーヴァンプ‐」が2016年7月よりTVアニメ化！
389,チア男子!!,http://www.cheer-boys.com/,直木賞作家・朝井リョウの傑作青春小説がTVアニメ化！2016年7月より放送スタート!! TVアニメ「チア男子!!」公式サイトです。,,,,,,,,
390,スカーレッドライダーゼクス,http://scared-rider-xechs.jp/pr/,2016年夏、テレビアニメ化決定！レッド・エンタテインメント×サテライトが贈る、ハイブリッドヒーローアクション！,"レッド・エンタテインメント,RED,スカーレッドライダーゼクス,スカーレッド,スカーレット,SRX,佐藤大,pako,乙女,サテライト,2016年,夏,アニメ,公式サイト,小森秀人,永川成基,storyriders,ストーリーライダーズ,スカレ,羽田浩二",,,,,,,
391,魔装学園HxH(ハイブリッドハート),http://www.masou-hh.com/,アニメ「魔装学園HxH」の公式サイトです,"魔装,魔装学園,接続改装,ハイブリッドギア,巨乳,カドカワ,ＫＡＤＯＫＡＷＡ,角川,スニーカー,文庫,アイネ,ハユル,姫川,ユリシア,キズナ,愛音,連結改装,久慈,久慈マサムネ,ヒサシ,Ｈｉｓａｓｉ,hisasi,黒銀,ハイブリッドハート,マサムネ,Ｈ×Ｈ,HxH,角川スニーカー文庫,アニメ化,2016年,夏アニメ",,アニメ「魔装学園HxH」公式サイト,tv_show,http://www.masou-hh.com/,http://www.masou-hh.com//img/ogp.png,アニメ「魔装学園HxH」公式サイト,アニメ「魔装学園HxH」の公式サイトです
392,Fate/kaleid liner プリズマイリヤ ドライ!!,http://anime.prisma-illya.jp/3rei/,月刊コンプエースで大人気連載中の「Fate/kaleid liner プリズマ☆イリヤ」シリーズがアニメ化！！,"プリズマイリヤ,プリヤ,イリヤ,Fate,魔法少女,喜怒哀楽全方位型,TYPE-MOON,角川書店,コンプエース,スピンオフ",「プリズマ☆イリヤ ドライ!!」製作委員会,「Fate/kaleid liner プリズマイリヤ ドライ！」公式サイト,website,http://anime.prisma-illya.jp/3rei/,http://anime.prisma-illya.jp/3rei/img/ogp.jpg,「Fate/kaleid liner プリズマイリヤ ドライ！」公式サイト,月刊コンプエースで大人気連載中の「Fate/kaleid liner プリズマ☆イリヤ」シリーズがアニメ化！！
393,ツキウタ。 THE ANIMATION,http://tsukiani.com/,「ツキウタ。 THE ANIMATION」（通称：ツキアニ。）公式サイト,"ツキウタ。 THE ANIMATION,ツキウタ,TSUKIUTA,TSUKIUTA THE ANIMATION,アニメ,ツキアニ",,ツキウタ。 THE ANIMATION（通称：ツキアニ。）アニメ公式サイト,website,http://www.tsukiani.com/,http://www.tsukiani.com//assets/images/ogp.png,ツキウタ。 THE ANIMATION（通称：ツキアニ。）,「ツキウタ。 THE ANIMATION」（通称：ツキアニ。）公式サイト
394,OZMAFIA!!,http://anime.ozmafia.com/,,,,,,,,,
395,planetarian～ちいさなほしのゆめ～,http://planetarian-project.com/,配信・劇場アニメ「planetarian（プラネタリアン）」公式サイト。Keyが贈る珠玉のSF感動作、7月7日配信開始、9月3日劇場公開！制作：david production,"planetarian,プラネタリアン,key,ビジュアルアーツ,プラネ,デイヴィッドプロダクション,david production,プラネタリウム,星,アスミック・エース,すずきけいこ,小野大輔",,配信・劇場アニメ「planetarian（プラネタリアン）」公式サイト,website,http://planetarian-project.com/,http://planetarian-project.com/img/ogp.jpg,配信・劇場アニメ「planetarian（プラネタリアン）」公式サイト,配信・劇場アニメ「planetarian（プラネタリアン）」公式サイト。Keyが贈る珠玉のSF感動作、7月7日配信開始、9月3日劇場公開！制作：david production
396,レガリア The Three Sacred Stars,http://regalia-anime.com/,「レガリア The Three Sacred Stars」2016年9月1日より復活放送開始！アニメーション制作アクタス、キャラクター原案QP:flapperで贈る、オリジナル×美少女×メカアクション作品,"レガリア,アニメ,TV,夏アニメ,新番組,本渡楓,佐倉綾音,qp:flapper,qpフラッパー,アクタス,西尾公伯,鈴木勘太",,TVアニメ「レガリア The Three Sacred Stars」公式サイト,website,http://regalia-anime.com/,http://regalia-anime.com/images/ogp2.jpg,,「レガリア The Three Sacred Stars」2016年9月1日より復活放送開始！アニメーション制作アクタス、キャラクター原案QP:flapperで贈る、オリジナル×美少女×メカアクション作品
397,はんだくん,http://www.tbs.co.jp/anime/handaanime/,TVアニメ『はんだくん』の公式サイト。TBS・BS-TBSにて2016年7月放送予定！,"はんだくん,アニメ,ヨシノサツキ,TV,TBS",TBS,はんだくん 公式ホームページ｜TBSテレビ,tv_show,http://www.tbs.co.jp/handaanime/,img/logo.jpg,TBSテレビ,TVアニメ『はんだくん』の公式サイト。TBS・BS-TBSにて2016年7月放送予定！
398,この美術部には問題がある！,http://www.tbs.co.jp/anime/konobi/,TVアニメ『この美術部には問題がある！』の公式サイト。TBS・BS-TBSにて2016年7月放送予定！,"この美術部には問題がある！,アニメ,いみぎむる,TV,TBS",TBS,この美術部には問題がある！ 公式ホームページ｜TBSテレビ,tv_show,http://www.tbs.co.jp/konobi/,img/logo.jpg,TBSテレビ,TVアニメ『この美術部には問題がある！』の公式サイト。TBS・BS-TBSにて2016年7月放送予定！
399,美男高校地球防衛部LOVE! LOVE!,http://boueibu.com/,オリジナルTVアニメ「美男高校地球防衛部LOVE! LOVE!」公式サイト,,,,video.tv_show,http://boueibu.com/,http://boueibu.com/images/ogp_imag01.png,,
400,あまんちゅ,http://amanchu-anime.com/,TVアニメ「あまんちゅ」,"あまんちゅ,アニメ",http://amanchu-anime.com/,TVアニメ「あまんちゅ」公式サイト,,http://amanchu-anime.com/,http://amanchu-anime.com/img/sns.jpg,,TVアニメ「あまんちゅ」2016年 7月放送開始！　さあ、新しい物語を始めましょう。
401,ねじ巻き精霊戦記 天鏡のアルデラミン,http://alderamin.net/,TVアニメ『ねじ巻き精霊戦記 天鏡のアルデラミン』公式サイト ,アルデラミン,,,,,,,
402,91Days,http://91days.family/,新作オリジナルアニメーション「91Days」。2016年7月よりMBSほかアニメイズム枠にて放送開始。,"91Days,アニメ,アニメーション,鏑木ひろ,岸本 卓,岸 友洋,海田庄吾,朱夏",,91Days,website,http://91days.family/,http://91days.family/sns.jpg,,新作オリジナルアニメーション「91Days」。2016年7月よりMBSほかアニメイズム枠にて放送開始。
403,クオリディア・コード,http://qualidea.jp/,東京・神奈川・千葉――ここが、<世界>を壊す最前線。TOKYO MXほかにて7月9日(土)より、ABC朝日放送にて7月13日より放送開始,"さがら総,橘公司,渡航,クオリディアコード,QUALIDEACODE,Speakeasy,LiSA,ClariS,GARNiDELiA,マーベラス,A-1 Pictures",Aniplex Inc.,クオリディア・コード｜QUALIDEA CODE,website,http://qualidea.jp,http://qualidea.jp/ogp.jpg,クオリディア・コード｜QUALIDEA CODE,東京・神奈川・千葉――ここが、<世界>を壊す最前線。TOKYO MXほかにて7月9日(土)より、ABC朝日放送にて7月13日より放送開始
404,アンジュ・ヴィエルジュ,http://ange-vierge-anime.com/,2016年7月放送開始予定！,"アンジュ・ヴィエルジュ, アニメ「アンジュ・ヴィエルジュ」,アンジュ,アニメ アンジュ,アンジュヴィエルジュ,ange vierge,ange,",,アニメ『アンジュ・ヴィエルジュ』公式サイト,tv_show,http://ange-vierge-anime.com/,http://ange-vierge-anime.com/img/ogp.jpg,アニメ『アンジュ・ヴィエルジュ』公式サイト,2016年7月放送開始予定！
405,アクティヴレイド -機動強襲室第八係- 2nd,http://activeraid.net/,TVアニメ「アクティヴレイド -機動強襲室第八係-」公式サイト,"アクティヴレイド,ダイハチ,activeraid,機動強襲",,TVアニメ「アクティヴレイド -機動強襲室第八係-」公式サイト,website,http://activeraid.net/,/icon/favicon.jpg,TVアニメ「アクティヴレイド -機動強襲室第八係-」公式サイト,TVアニメ「アクティヴレイド -機動強襲室第八係-」公式サイト
406,ダンガンロンパ3 The End of 希望ヶ峰学園,http://www.nbcuni.co.jp/anime/danganronpa3/,アニメ『ダンガンロンパ３ -The End of 希望ヶ峰学園-』放送決定！,ダンガンロンパ　,,,,,,,
407,モブサイコ100,http://mobpsycho100.com/,"『モブサイコ100』2016年テレビアニメ化！100になったとき何かが起こる青春サイキックストーリー","裏サンデー,マンガワン,ワンパンマン,モブ",,,,,,,
408,バッテリー,http://battery-anime.com/,TVアニメ「バッテリー」公式サイト。累計発行部数1000万部のベストセラーを記録する青春野球小説『バッテリー』（あさのあつこ／角川文庫)。刊行から20年の節目に、本作のTVアニメ化が決定！フジテレビ“ノイタミナ”ほかにて7月より放送開始,"あさのあつこ,バッテリー,志村貴子,望月智充,海がきこえる,放浪息子,ハイキュー,Free,弱虫ペダル,内山昂輝,畠中佑,三浦しをん,野球,アシックス,千住明,高校教師",,TVアニメ「バッテリー」公式サイト,website,http://battery-anime.com/,http://www.battery-anime.com/og-image.png,TVアニメ「バッテリー」公式サイト,TVアニメ「バッテリー」公式サイト。累計発行部数1000万部のベストセラーを記録する青春野球小説『バッテリー』（あさのあつこ／角川文庫)。刊行から20年の節目に、本作のTVアニメ化が決定！フジテレビ“ノイタミナ”ほかにて7月より放送開始
