bases_id,title,public_url,description,keywords,author,og_title,og_type,og_url,og_image,og_site_name,og_description
291,だがしかし,http://www.tbs.co.jp/anime/dagashi/,TVアニメ「だがしかし」TBS・BS-TBSほかにて2016年1月放送開始!! 美味し懐かし駄菓子コメディー お腹いっぱい召し上がれ!!,"だがしかし,だがし,小学館,コトヤマ,シカダ駄菓子,アニメ,TV,テレビ,TBS",TBS,TBSアニメ「だがしかし」,tv_show,http://www.tbs.co.jp/anime/dagashi/,http://www.tbs.co.jp/anime/dagashi/images/logo.jpg,TBSテレビ,TBSアニメ「だがしかし」の公式サイトです。
292,暗殺教室(第2期),http://ansatsu-anime.com/,「暗殺教室」第2期 毎週木曜深夜フジテレビ､関西テレビ､東海テレビにて放送中！原作：「暗殺教室」松井優征（集英社 ジャンプ コミックス刊）、監督：岸 誠二、脚本：上江洲 誠、キャラクターデザイン：森田和明、スタジオ：Lerche,"暗殺教室,ANSATSU,ansatsu,アニメ,TV,松井優征,岸誠二,上江洲誠,森田和明,Lerche,少年ジャンプ,集英社",,TVアニメ「暗殺教室」公式サイト,website,http://www.ansatsu-anime.com/,http://www.ansatsu-anime.com/images/og.jpg,TVアニメ「暗殺教室」公式サイト,「暗殺教室」第2期 毎週木曜深夜フジテレビ､関西テレビ､東海テレビにて放送中！原作：「暗殺教室」松井優征（集英社 ジャンプ コミックス刊）、監督：岸 誠二、脚本：上江洲 誠、キャラクターデザイン：森田和明、スタジオ：Lerche
293,ディバインゲート,http://www.marv.jp/special/divinegate/,聖なる扉・ディバインゲートは開かれた。さあ、その先へ―　TVアニメ『ディバインゲート』公式サイト ,"ディバインゲート,アニメ,ディバゲ,divinegate,Divine Gate,マーベラス",,,,,,,
294,おしえて！ギャル子ちゃん,http://galko.jp/,「おしえて！ギャル子ちゃん」2016年1月よりTVアニメ放送開始！,"おしえて！ギャル子ちゃん, ギャル子ちゃん, ギャル子, ギャル, TVアニメ, 鈴木健也, KADOKAWA",,,,,,,
295,石膏ボーイズ,http://sekkoboys.com/,石膏ボーイズの公式サイトです。 (c)ザリガニワークス・KADOKAWA・ホルベイン画材／石膏ボーイズ製作委員会.,"石膏ボーイズ,ホルペイン画材,ザリガニワークス,メディチ,マルス,聖ジョルジョ,ヘルメス,アイドル,石膏像,石ボ,放送日",,,,,,,
296,霊剣山 星屑たちの宴,http://reikenzan.net/,霊剣山で待ってるぜ！,,,霊剣山　星屑たちの宴　オフィシャルWEBサイト,website,http://reikenzan.net,http://reikenzan.net/images/d_reikenzankv_s.jpg,,霊剣山　星屑たちの宴　2016年１月OA開始！
297,GATE 自衛隊 彼の地にて、斯く戦えり(2期),http://gate-anime.com/,超スケールの＜異世界×自衛隊＞ファンタジー！2015年7月異世界への門が開かれる,"ゲート,GATE,異世界,自衛隊,ファンタジー,アルファポリス",,TVアニメ『 GATE(ゲート) 自衛隊 彼の地にて、斯く戦えり 』公式サイト,website,http://gate-anime.com/,http://gate-anime.com/images/sns_2.jpg,TVアニメ『 GATE(ゲート) 自衛隊 彼の地にて、斯く戦えり 』公式サイト,超スケールの＜異世界×自衛隊＞ファンタジー！2015年7月異世界への門が開かれる
298,昭和元禄落語心中,http://rakugo-shinju-anime.jp/,昭和の落語界を舞台にした噺家の愛おしき素顔と業を描く話題の本格落語漫画がついにTVアニメ化,"昭和元禄落語心中,落語,アニメ,ITAN,講談社,与太郎,有楽亭八雲／菊比古,助六,小夏,みよ吉,松田",,アニメ「昭和元禄落語心中」,article,http://rakugo-shinju-anime.jp/,http://rakugo-shinju-anime.jp/img/ogp.jpg,アニメ「昭和元禄落語心中」,昭和の落語界を舞台にした噺家の愛おしき素顔と業を描く話題の本格落語漫画がついにTVアニメ化
299,紅殻のパンドラ,http://www.k-pandora.com/,,,,,,,,,
300,ブブキ・ブランキ,http://bbkbrnk.com/,,"ブブキ・ブランキ,ブブキ,ブランキ,BUBUKI/BURANKI,BBKBRNK,BBK,サンジゲン,KADOKAWA,ウルトラスーパーピクチャーズ,小松田大全",BBKBRNK Partners,ブブキ・ブランキ 星の巨人 | BUBUKI/BURANKI,website,http://bbkbrnk.com,http://bbkbrnk.com/img/card.png?436298437910,ブブキ・ブランキ 星の巨人 | BUBUKI/BURANKI,2016年10月から放送予定 | @bbkbrnk #ブブキ
301,ラクエンロジック,http://luckandlogic-animation.com/,オリジナルアニメ「ラクエンロジック」TOKYO MX・サンテレビ・KBS京都・BS11他にて2016.01 TVアニメ放送開始！,"ラクエンロジック,lack&logic,バンダイビジュアル",,オリジナルアニメ「ラクエンロジック」公式サイト,,http://luckandlogic-animation.com/,http://luckandlogic-animation.com/wp-content/themes/luckandlogic/common/images/pc/ogp.png,オリジナルアニメ「ラクエンロジック」公式サイト,オリジナルアニメ「ラクエンロジック」TOKYO MX・サンテレビ・KBS京都・BS11他にて2016.01 TVアニメ放送開始！
302,デュラララ!!×2 結,http://www.durarara.com/,TVアニメーション「デュラララ!!×２」公式サイト|池袋に奴らが帰ってくる!! 2015年1月放送開始予定,"デュラララ!!,デュラララ,成田良悟,ヤスダスズヒト,大森貴弘,高木 登,池袋,アニメ,aniplex",,TVアニメーション「デュラララ!!×２」公式サイト| 池袋に奴らが帰ってくる!! 2015年1月放送開始予定,website,http://www.durarara.com/,/social.jpg,TVアニメーション「デュラララ!!×２」公式サイト,
303,ナースウィッチ小麦ちゃんR,http://www.ntv.co.jp/komugir/,,"ナースウィッチ小麦ちゃんＲ,小麦ちゃん,こむぎちゃん,ナースウィッチ,日テレ",,ナースウィッチ小麦ちゃんＲ,tv_show,http://www.ntv.co.jp/komugir/,http://www.ntv.co.jp/komugir/images/ogp.gif,日本テレビ,日テレ「ナースウィッチ小麦ちゃんＲ」公式サイトです。
304,虹色デイズ,http://rainbow-days.tv/,夏樹・智也・恵一・剛はいつもつるんでいる高校生男子４人組。部活動もなし、勉強もそこそこに、楽しい毎日を過ごし中♪そんな４人の目下の関心事は、やっぱり恋愛！「虹色デイズ」TVアニメ化決定！,"虹色デイズ,水野美波,別冊マーガレット,松岡禎丞,江口拓也,島﨑信長,内山昂輝,津田美波,内山夕実,石上静香,茅野愛衣,プロダクションリード,アミノテツロ,大久保富彦,伊丹あき,ニジコレ,虹コレ,にじこれ,虹色☆コレクション,虹色コレクション,にじいろこれくしょん,ニジイロコレクション",,TVアニメ「虹色デイズ」公式サイト,website,http://rainbow-days.tv/,http://rainbow-days.tv/src/default/pc/image/common/ogp.png,TVアニメ「虹色デイズ」公式サイト,夏樹・智也・恵一・剛はいつもつるんでいる高校生男子４人組。部活動もなし、勉強もそこそこに、楽しい毎日を過ごし中♪そんな４人の目下の関心事は、やっぱり恋愛！「虹色デイズ」TVアニメ化決定！
305,大家さんは思春期！,http://www.ooyasan-anime.com/,,,,,,,,,
306,Dimension W,http://dimension-w.net/,西暦2072年 人類は“無限の可能性(コイル)”を手に入れた。岩原裕二原作のプログレッシヴSF、全世界待望のTVアニメーションプロジェクト始動！監督：亀井幹太、シリーズ構成：菅 正太郎、キャラクターデザイン：松竹徳幸、アニメーション制作：Studio 3Hz×ORANGE,"dimesion w,dimensionw,dimension,dimentionw,dimention,dw,ディメンションW,ディメンション,でぃめんしょん,岩原裕二,yuji iwahara,亀井幹太,3Hz,サンヘルツ,ORANGE,オレンジ,ヤングガンガン,ガンガン,やんぐがんがん，がんがん",,,,,,,
307,灰と幻想のグリムガル,http://grimgar.com/,TVアニメ『灰と幻想のグリムガル』2016年1月放送開始！生きるって、簡単じゃない。記憶も、お金も、特別な力も―――、何もない僕たちが手に入れた現実。,"灰と幻想のグリムガル, グリムガル, アニメ, 十文字青, 白井鋭利, オーバーラップ文庫, オーバーラップ, 中村亮介, 細井美恵子, A-1 Pictures, TOHO animation",,TVアニメ「灰と幻想のグリムガル」公式サイト,website,,/img/common/og/og_image.jpg,,TVアニメ『灰と幻想のグリムガル』2016年1月放送開始！生きるって、簡単じゃない。記憶も、お金も、特別な力も―――、何もない僕たちが手に入れた現実。
308,シュヴァルツェスマーケン,http://schwarzesmarken-anime.jp/,アニメ『シュヴァルツェス マーケン』オフィシャルサイト 2016年1月より放送開始!,"シュヴァルツェスマーケン,シュヴァケン,アニメ,flipSide,フリップサイド,田中美海,山本希望,南條愛乃,アージュ,マブラヴ,トータル・イクリプス,吉宗鋼紀,2016年冬アニメ",avex pictures,アニメ『シュヴァルツェス マーケン』オフィシャルサイト,website,http://pre.schwarzesmarken-anime.jp/,http://schwarzesmarken-anime.jp//ogp.jpg,アニメ『シュヴァルツェス マーケン』オフィシャルサイト,アニメ『シュヴァルツェス マーケン』オフィシャルサイト 2016年1月より放送開始!
309,最弱無敗の神装機竜(バハムート),http://saijaku.jp/,最弱無敗の神装機竜《バハムート》｜TVアニメ化決定!!!　“最強”を為す、亡国の機竜使い《ドラグナイト》――始動!　装甲機竜《ドラグライド》×美少女の“最強”の学園ファンタジーバトル!,"最弱無敗の神装機竜,バハムート",,最弱無敗の神装機竜《バハムート》｜TVアニメ化決定!!!,website,http://saijaku.jp/,http://saijaku.jp/img/fb_image.png,,“最弱無敗の神装機竜《バハムート》｜TVアニメ化決定!!!　最強”を為す、亡国の機竜使い《ドラグナイト》――始動!　装甲機竜《ドラグライド》×美少女の“最強”の学園ファンタジーバトル!
310,赤髪の白雪姫(第2期),http://clarines-kingdom.com/,白泉社 月刊LaLaにて連載中の、あきづき空太が送る大人気ファンタジーコミック「赤髪の白雪姫」のTVアニメ公式サイト。,"赤髪,白雪姫,白雪,赤髪の白雪姫,あきづき空太,白泉社",,「赤髪の白雪姫」TVアニメ公式サイト,website,http://clarines-kingdom.com/,http://clarines-kingdom.com/images/og_image.jpg,「赤髪の白雪姫」TVアニメ公式サイト,白泉社 月刊LaLaにて連載中の、あきづき空太が送る大人気ファンタジーコミック「赤髪の白雪姫」のTVアニメ公式サイト。
311,てーきゅう(第7期),http://te-kyu.com/,早口過ぎてついてこれない!? カオスな超高速ギャグアニメ｢てーきゅう｣ ついに8期が大決定！,"てーきゅう,ルーツ,Piyo,TVアニメ,アース･スター,秋新番,三森すずこ,渡部優衣,鳴海杏子,花澤香菜,高宮なすの,板垣伸",(C)ルーツ / Piyo / 亀井戸高校テニス部,TVアニメ『てーきゅう』公式サイト,website,http://te-kyu.com/,http://te-kyu.com/img/common/share/og_share.jpg,TVアニメ『てーきゅう』公式サイト,早口過ぎてついてこれない!? カオスな超高速ギャグアニメ｢てーきゅう｣ ついに8期大決定！
312,魔法少女なんてもういいですから。,http://mouiidesukara.com/,はいはい、いま変身しますから…。 双見酔が描く新感覚魔法少女コミック、2016年1月アニメ化決定！！,"魔法少女,2016年,アニメ,アニメ化,双見酔,コミック アース・スター,アース・スター エンターテイメント,新春,新感覚,魔法少女なんてもういいですから。,ふたみすい,日常,ゆるふわ,コミック,藤田茜,若井友希,大森日雅,田中美海,伊藤美来,西明日香,米田和弘,ふでやすかずゆき,村上桃子,嶋田和晃,長崎行男,中山真斗,F.M.F,PINE JAM,アース・スター ドリーム",,TVアニメ『魔法少女なんてもういいですから。』公式サイト,website,http://mouiidesukara.com/,http://mouiidesukara.com/img/facebook.jpg,TVアニメ『魔法少女なんてもういいですから。』公式サイト,はいはい、いま変身しますから…。　双見酔が描く新感覚魔法少女コミック、2016年1月アニメ化決定！！
313,蒼の彼方のフォーリズム,http://aokana-anime.com/,2016年冬放送開始予定！TVアニメ「蒼の彼方のフォーリズム」公式サイト。,"TVあおかな,アニメあおかな,animeあおかな,あおかな,蒼の彼方のフォーリズム,sprite,木緒なち,追崎史敏,吉田玲子,GONZO",,TVアニメ「蒼の彼方のフォーリズム」公式サイト,website,,/img/common/og_image.jpg,,TVアニメ「蒼の彼方のフォーリズム」2016年冬放送開始!! 公式サイト
314,この素晴らしい世界に祝福を！,http://konosuba.com/,2016年1月よりTVアニメ放送開始予定！,"アニメ, 2016冬アニメ, この素晴らしい世界に祝福を！, このすば, 暁なつめ, 三嶋くろね",,アニメ「この素晴らしい世界に祝福を！」公式サイト,tv_show,http://konosuba.com/,http://konosuba.com/img/ogp.jpg,アニメ『この素晴らしい世界に祝福を！』公式サイト,アニメ「この素晴らしい世界に祝福を！」公式サイト
315,亜人,http://www.ajin.net/,世界を震撼させた大ヒットコミック、禁断のアニメ化！全人類から狙われた高校生を巡る、緊迫のバトル・サバイヴ・サスペンス！,"亜人,あじん,ajin,桜井画門,講談社,ポリゴン・ピクチュアズ",,「亜人」公式サイト,website,,http://ajin.net/common/img/ogp.jpg,「亜人」公式サイト,「亜人」公式サイト 世界を震撼させた大ヒットコミック、禁断のアニメ化！全人類から狙われた高校生を巡る、緊迫のバトル・サバイヴ・サスペンス！
316,FAIRY TAIL ZERO,http://fairytail-tv.com/,講談社「週刊少年マガジン」好評連載中の世界中で愛されている真島ヒロ（原作）の「FAIRY TAIL（フェアリーテイル）」。ナツ、ハッピー、ルーシィたちの魔道士ギルド・「妖精の尻尾（フェアリーテイル）」創設秘話が遂にアニメ化。初代マスター・メイビスの“魔法と仲間が導く冒険”,"FAIRY TAIL,フェアリーテイル,妖精の尻尾,講談社,テレビ東京,マガジン,真島ヒロ,柿原徹也,釘宮理恵,平野綾,能登麻美子,花澤香菜,小西克幸,石田彰",,TVアニメ「FAIRY TAIL」公式サイト,tv_show,http://fairytail-tv.com,http://fairytail-tv.com/img/ogp.jpg,TVアニメ「FAIRY TAIL」公式サイト,講談社「週刊少年マガジン」好評連載中の世界中で愛されている真島ヒロ（原作）の「FAIRY TAIL（フェアリーテイル）」。ナツ、ハッピー、ルーシィたちの魔道士ギルド・「妖精の尻尾（フェアリーテイル）」創設秘話が遂にアニメ化。初代マスター・メイビスの“魔法と仲間が導く冒険”
317,ももくり,http://momokuri-anime.jp/,1200万ダウンロードを突破したコミックアプリcomicoの大人気作「ももくり」がTV放送決定！,"ももくり,くろせ,comico,コミコ,アニメ,漫画,Webコミック,Webマンガ,無料,ももくん,栗原さん,",くろせ／comico／ももくり製作委員会,,,,,,
318,この男子、魔法がお仕事です。,http://www.konodan.com/wizard,,,,,,,,,
319,SUSHI POLICE,http://sushi-police.com/,日本政府がかつて実際に導入を目指し海外メディアからバッシングされた「スシポリス事件!?」に着想を得た3DCGアニメ。,"sushi police,ホンダ,本田,川崎,カワサキ,鈴木,スズキ,寿司,スシ,ポリス,警察,取締り,日本食,テレビ,アニメ,3D,CG,木綿達史",,SUSHI POLICE | スシポリス,website,http://sushi-police.com/,http://sushi-police.com/images/ogimage.jpg,SUSHI POLICE | スシポリス,日本政府がかつて実際に導入を目指し海外メディアからバッシングされた「スシポリス事件!?」に着想を得た3DCGアニメ。
320,血液型くん！4,http://ketsuekigatakun.com/,血液型別「あるある！」ただいま人気拡散中！大ヒットコミックエッセイ「血液型くん！」シリーズがTVアニメ化！今まで類を見ない、思わず笑える血液型考察バラエティ！,"大好き血液型くん！,血液型くん！,僕たちヒョレッキョン！,血液型考察,アース・スター,福山潤,中村悠一,石田彰,柿原徹也",アース・スター エンターテイメント,TVアニメ「血液型くん！」公式サイト,website,http://ketsuekigatakun.com/,http://ketsuekigatakun.com/img/common/share/og_share.jpg,TVアニメ「血液型くん！」公式サイト,血液型別「あるある！」ただいま人気拡散中！大ヒットコミックエッセイ「血液型くん！」シリーズがTVアニメ化！今まで類を見ない、思わず笑える血液型考察バラエティ！
